seed,step,snapshot_file,T1,T2,I,R,M,K,S
107,40,examples/runs/seed_107/snapshots/grid_041.npy,1.3132838080393217,0.8439912069485681,0.538354598740109,0.7120655760963255,0.534409004451985,0.4362347724404453,0.3030547406652785
107,41,examples/runs/seed_107/snapshots/grid_042.npy,1.3189296704352913,0.877040172416626,0.5498612190889528,0.7298243446590943,0.5459256017106702,0.4451112790324099,0.3110163377844746
107,42,examples/runs/seed_107/snapshots/grid_043.npy,1.3199186624118535,0.9079939444183708,0.5601322105983731,0.7458120193388573,0.5557455975120653,0.4529120925830155,0.3181236683547698
107,43,examples/runs/seed_107/snapshots/grid_044.npy,1.319135265152973,0.939648830954561,0.5694632715592525,0.7614285800238358,0.5658137219691243,0.4608980780232788,0.3250886449476562
107,44,examples/runs/seed_107/snapshots/grid_045.npy,1.317549676679419,0.9710043827978156,0.5790459666112193,0.7771574855399256,0.5754437821409112,0.469131056345129,0.331916029274265
107,45,examples/runs/seed_107/snapshots/grid_046.npy,1.3114777917805471,1.0016605106423395,0.5876327837998213,0.7910704972855243,0.5843445251292557,0.4762911292966173,0.3380535087494465
107,46,examples/runs/seed_107/snapshots/grid_047.npy,1.3010220248927769,1.0296910884151056,0.5943935473261804,0.8027044449641747,0.5913629168063658,0.4822460323688008,0.3430766922508802
107,47,examples/runs/seed_107/snapshots/grid_048.npy,1.288579182108044,1.0564390054459385,0.6004655753620661,0.8136245530064798,0.5980151511844409,0.4874606859973268,0.3475223606974206
107,48,examples/runs/seed_107/snapshots/grid_049.npy,1.2739267747308238,1.082112574479215,0.6055576446654595,0.823166817913402,0.6034487366603238,0.4921649827967668,0.3512874513243034
107,49,examples/runs/seed_107/snapshots/grid_050.npy,1.2573485782833376,1.104857298851325,0.6098859353576304,0.8316059098436893,0.6080550330794049,0.4959084749230968,0.3541442721168417
107,50,examples/runs/seed_107/snapshots/grid_051.npy,1.2365957192321335,1.1252334694658996,0.6117285935266528,0.8368164572097393,0.6103775486550721,0.4979376704264147,0.3557275340748575
107,51,examples/runs/seed_107/snapshots/grid_052.npy,1.217859938371541,1.1458630448571816,0.6143136128294501,0.8432874059168457,0.6134803195186186,0.5005818643993619,0.3573381380000146
107,52,examples/runs/seed_107/snapshots/grid_053.npy,1.1976632025123266,1.1652751390904397,0.6157090465130213,0.8481801760642944,0.6154581150679842,0.5023098803927524,0.3581935690672876
107,53,examples/runs/seed_107/snapshots/grid_054.npy,1.175278254188231,1.1839790270812485,0.6155837707006019,0.850931059964258,0.6159572615090612,0.5028834187227632,0.3582201066540418
107,54,examples/runs/seed_107/snapshots/grid_055.npy,1.1533464676958989,1.2030705181993058,0.6156291557210029,0.8528965485442723,0.6152964553444128,0.5022018808127814,0.3580733925555663
107,55,examples/runs/seed_107/snapshots/grid_056.npy,1.1305454694094816,1.2201584247046815,0.6147299199780251,0.8521552889106405,0.6122496090740325,0.5007085988531266,0.3570752714877507
107,56,examples/runs/seed_107/snapshots/grid_057.npy,1.1076168982941468,1.238713400068647,0.6126964756148088,0.8512071968381253,0.6096548147816659,0.4976225217284934,0.3558101797472134
107,57,examples/runs/seed_107/snapshots/grid_058.npy,1.0865579836820636,1.2581794730838272,0.6115710447335134,0.8482264736273687,0.6042373538342996,0.493138705314272,0.3541492731000311
107,58,examples/runs/seed_107/snapshots/grid_059.npy,1.066034696932555,1.2766997151445902,0.6088158969012025,0.8450969338449292,0.5987821840735745,0.4900228998255023,0.3517827140479842
107,59,examples/runs/seed_107/snapshots/grid_060.npy,1.0451949873177688,1.2924844640423947,0.604643033425358,0.8373699563052841,0.5917002555382282,0.4870813575218136,0.3488341090787273
107,60,examples/runs/seed_107/snapshots/grid_061.npy,1.026311186262595,1.310597202155188,0.5979984927831948,0.8300389773244392,0.5863106477260809,0.4792662270961905,0.3456971611237063
107,61,examples/runs/seed_107/snapshots/grid_062.npy,1.009477715124124,1.3253244711552212,0.5961791732703305,0.8227248405386921,0.5779869102357525,0.4770425130361299,0.3429006358578789
107,62,examples/runs/seed_107/snapshots/grid_063.npy,0.993317543279474,1.334524697331139,0.59087750544743,0.8150219603068012,0.5656593396665137,0.4725886479795989,0.3402634955704507
107,63,examples/runs/seed_107/snapshots/grid_064.npy,0.978502713290218,1.3448670241047134,0.5882052501687266,0.8034588555881413,0.5568773996266723,0.4623403906689728,0.3370691051406745
107,64,examples/runs/seed_107/snapshots/grid_065.npy,0.962517165624892,1.355776616937585,0.5813694229014862,0.7940605013863211,0.5501908632235455,0.4600739384366314,0.3331377958848087
107,65,examples/runs/seed_107/snapshots/grid_066.npy,0.9483428363151112,1.3617122704801914,0.5719430899297986,0.7852345718920357,0.5428081560080174,0.4545386467504941,0.3295980429775194
107,66,examples/runs/seed_107/snapshots/grid_067.npy,0.9351028190021572,1.3723243269441443,0.566882536490103,0.7724754198230757,0.5299332888408503,0.4408648851262815,0.3255914692283936
107,67,examples/runs/seed_107/snapshots/grid_068.npy,0.9235194107726948,1.3785329453606396,0.5589413773453717,0.756047274881124,0.51984140932906,0.4351973513281179,0.3218562781506775
107,68,examples/runs/seed_107/snapshots/grid_069.npy,0.9125546143475336,1.376701628177778,0.547043363144285,0.7369326088539938,0.50521204886253,0.4320056436319901,0.318279430830705
107,69,examples/runs/seed_107/snapshots/grid_070.npy,0.9009343249533596,1.3741336120661976,0.5352052390915795,0.7237061387409698,0.4972700241897881,0.4143495682188105,0.3142099472113296
107,70,examples/runs/seed_107/snapshots/grid_071.npy,0.8908093868865704,1.3632981765972585,0.5300826423503251,0.7134051072805658,0.4952074624958267,0.4020124988023994,0.3096049895784966
107,71,examples/runs/seed_107/snapshots/grid_072.npy,0.8808328109437348,1.3619160674456892,0.5252783327145153,0.7023186598352322,0.4866898960866677,0.4022943558147626,0.3046065721447589
107,72,examples/runs/seed_107/snapshots/grid_073.npy,0.8692803945833493,1.3712802690240236,0.5166227281289277,0.6946910114711439,0.4680458971602049,0.382321815799038,0.2992506785988852
107,73,examples/runs/seed_107/snapshots/grid_074.npy,0.8592302131001036,1.3614071287144345,0.5308000468515774,0.6948733807235752,0.4526002202063072,0.372890787022496,0.2942245105428832
107,74,examples/runs/seed_107/snapshots/grid_075.npy,0.8486220581665382,1.3637976749083192,0.541387719108369,0.6885926586504747,0.4211002865289929,0.355261968857923,0.2890268609783673
107,75,examples/runs/seed_107/snapshots/grid_076.npy,0.8397702246214666,1.3747026958129875,0.5469280799031172,0.6690859340197014,0.3836847500306087,0.3239439900019162,0.2844981995111389
107,76,examples/runs/seed_107/snapshots/grid_077.npy,0.8319177499881986,1.3737971843061865,0.5505975876307763,0.6595524958544583,0.3508066173386449,0.3313350054406038,0.2810217426783136
107,77,examples/runs/seed_107/snapshots/grid_078.npy,0.8250004103270558,1.3752368376297277,0.5419574373628271,0.6404641938081659,0.320145617927173,0.3089628222090184,0.2773206567257789
107,78,examples/runs/seed_107/snapshots/grid_079.npy,0.8181442964371411,1.3689974241335423,0.5452271336218049,0.6375336762661228,0.3071206543200568,0.2809086517392742,0.2729425090111032
107,79,examples/runs/seed_107/snapshots/grid_080.npy,0.8128845015319933,1.3548076058129292,0.4920639040793609,0.5828372416110521,0.2963150608719199,0.2672267157020435,0.2693200980810924
107,80,examples/runs/seed_107/snapshots/grid_081.npy,0.8111713109007308,1.3446052175390135,0.464359136925159,0.5509494125954142,0.281068341431318,0.26129314205836,0.2672190063074374
107,81,examples/runs/seed_107/snapshots/grid_082.npy,0.8053188696489164,1.3375744756210526,0.4322909042993584,0.5158737891232011,0.2770702846670434,0.2422463781366396,0.2616111431245536
107,82,examples/runs/seed_107/snapshots/grid_083.npy,0.7983655053135768,1.3280636974890243,0.4076018315819281,0.4859280472343414,0.2711925196084006,0.237223992607007,0.2567859727036883
107,83,examples/runs/seed_107/snapshots/grid_084.npy,0.7927836022547627,1.331330133647577,0.3898936977640043,0.4563967394030447,0.2594914548302428,0.2263938128001177,0.2533925787402181
107,84,examples/runs/seed_107/snapshots/grid_085.npy,0.7906115113805698,1.2911064103717045,0.3680030737134653,0.4164636583745171,0.2147255538097655,0.2302317197437557,0.2507211243815601
107,85,examples/runs/seed_107/snapshots/grid_086.npy,0.7876832359512761,1.2462966056636642,0.3461427020351529,0.4043009027501445,0.2255906491952371,0.2502269884704789,0.2473621848490018
107,86,examples/runs/seed_107/snapshots/grid_087.npy,0.7851691142049219,1.1932897558792257,0.313824634526014,0.3860383201583481,0.2413943459788648,0.2799249987758885,0.2459750740235269
107,87,examples/runs/seed_107/snapshots/grid_088.npy,0.7835887479262245,1.1787752623688414,0.2737657797473506,0.3270860297513165,0.2227649408334794,0.2423653111659409,0.2421346427029332
107,88,examples/runs/seed_107/snapshots/grid_089.npy,0.7796182235071668,1.175663890244898,0.2806981379706831,0.3387410633614157,0.2273519423613957,0.2225955396124568,0.2367861098446608
107,89,examples/runs/seed_107/snapshots/grid_090.npy,0.7768862812550632,1.1594924834410656,0.2951252379204707,0.3280100218368216,0.2046248234014281,0.2032644159723781,0.2349757714374854
107,90,examples/runs/seed_107/snapshots/grid_091.npy,0.774085399470853,1.1795975617656822,0.3001570399399821,0.3354090938160844,0.2051984410735929,0.2065513630405417,0.2300573761026381
107,91,examples/runs/seed_107/snapshots/grid_092.npy,0.7719118675540879,1.2337447629962484,0.2335658361228229,0.2335298589565467,0.165009760986171,0.132027100439904,0.2368593980296922
107,92,examples/runs/seed_107/snapshots/grid_093.npy,0.7686051121797683,1.151317943760385,0.25110292178117,0.2510780565738603,0.171624664976785,0.1373049742049385,0.2343169557239816
107,93,examples/runs/seed_107/snapshots/grid_094.npy,0.7679156426848799,1.17450748280446,0.1954054061605724,0.1953807196861517,0.1709810506025406,0.136793823509532,0.2333432560636668
107,94,examples/runs/seed_107/snapshots/grid_095.npy,0.7643453139945234,1.0523082676311477,0.1990788991427007,0.1990618455233348,0.174200398527196,0.1393617353495689,0.2336096671229211
107,95,examples/runs/seed_107/snapshots/grid_096.npy,0.7603218247932908,1.046298221585282,0.2013138305830162,0.2012972572851689,0.1761538547977973,0.1409185659199202,0.2307043034366946
107,96,examples/runs/seed_107/snapshots/grid_097.npy,0.7580591669570789,1.0341813694826896,0.2040149165371418,0.2040012621887771,0.1785218820229353,0.142807802725835,0.2253765391959163
107,97,examples/runs/seed_107/snapshots/grid_098.npy,0.7560845845914766,1.0567632325344205,0.2043669227340425,0.2043546338205143,0.1788290044399299,0.1430544709486819,0.2200663337717551
107,98,examples/runs/seed_107/snapshots/grid_099.npy,0.7526777562575953,1.0526875916962524,0.1969972364980403,0.1969937178856651,0.1723769847378967,0.1379071883538787,0.2197587487756052
107,99,examples/runs/seed_107/snapshots/grid_100.npy,0.7500860860286381,1.039962950756722,0.1967057824891062,0.1967085973074007,0.172118698438021,0.1377106545420666,0.2204869833763574
107,100,examples/runs/seed_107/snapshots/grid_101.npy,0.7479865989095427,1.0240402045604646,0.1912571566225304,0.1912646717758129,0.1673522550500224,0.1338983047209613,0.2218010978964594
107,101,examples/runs/seed_107/snapshots/grid_102.npy,0.7461933762921946,0.8793482743788408,0.2047482600796906,0.2047406763241778,0.1791360818452738,0.1433251952668856,0.2212343687731509
107,102,examples/runs/seed_107/snapshots/grid_103.npy,0.7456234337153311,0.9144134469409568,0.2072879469177858,0.2072811215378243,0.1813601724010527,0.1451028347324421,0.2174710908880809
107,103,examples/runs/seed_107/snapshots/grid_104.npy,0.7448221927011625,0.9609721022468608,0.2087125335353572,0.2087063906933919,0.1826083638066286,0.1460999181757428,0.2157313487158177
107,104,examples/runs/seed_107/snapshots/grid_105.npy,0.7442684986321934,1.002874892022175,0.2092244648860295,0.2092189363282607,0.1830578140421478,0.1464581556511142,0.2136264431371816
107,105,examples/runs/seed_107/snapshots/grid_106.npy,0.7437312290597378,1.0555874028199574,0.2087209045435878,0.2087159288415958,0.1826185580158241,0.1461055603883156,0.2133070191257763
107,106,examples/runs/seed_107/snapshots/grid_107.npy,0.7420171647784606,0.918620774193446,0.1984638670723367,0.1984620367967462,0.1736477241747513,0.1389264334296129,0.2227256788271565
107,107,examples/runs/seed_107/snapshots/grid_108.npy,0.7408077806983331,0.8927586967741015,0.2018830879072812,0.2018814406592498,0.1766403583566821,0.1413197153661763,0.2212390362239655
107,108,examples/runs/seed_107/snapshots/grid_109.npy,0.7400060550693381,0.9114828270966912,0.2046002626148096,0.2045987800915813,0.1790186205819883,0.1432215822783382,0.2151489710503485
107,109,examples/runs/seed_107/snapshots/grid_110.npy,0.7389877928573239,0.958334544387022,0.2061730629886531,0.2061717287177477,0.1803954818296984,0.1443224026952316,0.2135570525900408
107,110,examples/runs/seed_107/snapshots/grid_111.npy,0.7383070461818395,1.0425010899483198,0.206053980000755,0.2060527791569401,0.1802918790438249,0.1442389187433855,0.2065501036487138
107,111,examples/runs/seed_107/snapshots/grid_112.npy,0.7374472712416263,1.1482509809534878,0.2040185457552756,0.2040174649958422,0.1785114094247139,0.1428140014972642,0.2033940679120597
107,112,examples/runs/seed_107/snapshots/grid_113.npy,0.7379440756031929,1.0971088034492475,0.213121037382952,0.2131158539823208,0.1864700015281054,0.1491661472916698,0.2012169063196296
107,113,examples/runs/seed_107/snapshots/grid_114.npy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,114,examples/runs/seed_107/snapshots/grid_115.npy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,115,examples/runs/seed_107/snapshots/grid_116.npy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,116,examples/runs/seed_107/snapshots/grid_117.npy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,117,examples/runs/seed_107/snapshots/grid_118.npy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,118,examples/runs/seed_107/snapshots/grid_119.npy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,119,examples/runs/seed_107/snapshots/grid_120.npy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0,examples/runs/seed_38/snapshots/grid_001.npy,0.8995688892635988,0.4309185205029212,0.5124784026562592,0.5508987713260378,0.5922427245196789,0.3956260946908939,0.3784165759736852
38,1,examples/runs/seed_38/snapshots/grid_002.npy,0.6773127882656906,0.277713044643019,0.328037755835477,0.3496005305811517,0.372460924699001,0.2598724184475661,0.2406825621291408
38,2,examples/runs/seed_38/snapshots/grid_003.npy,0.6873510201974969,0.2563092865753748,0.2729248060240942,0.288422534474397,0.2956091491070048,0.2182952340294716,0.2021249651303752
38,3,examples/runs/seed_38/snapshots/grid_004.npy,0.8032288466081677,0.2714235261593031,0.273222149928423,0.2817133967607631,0.2824295093182068,0.2100312667859167,0.2001409239412492
38,4,examples/runs/seed_38/snapshots/grid_005.npy,0.9350749121480958,0.2886098206509834,0.2876416412959853,0.3036015368314229,0.2938325840660781,0.2241204819141838,0.2066793441767088
38,5,examples/runs/seed_38/snapshots/grid_006.npy,0.8909595867200201,0.2547906988215708,0.2594734604104427,0.2775245561423155,0.2568665141596512,0.2069983626252194,0.1815108905956553
38,6,examples/runs/seed_38/snapshots/grid_007.npy,0.8322448440942667,0.2314880593667167,0.2385053054335367,0.2519995208011122,0.227077713117226,0.1884991984592234,0.1587388987628352
38,7,examples/runs/seed_38/snapshots/grid_008.npy,0.7963528963625917,0.2182219592226973,0.2215968164445605,0.2379625793067487,0.2115658191325654,0.1804386450858089,0.1430515363366023
38,8,examples/runs/seed_38/snapshots/grid_009.npy,0.9013032889731474,0.2485225806995316,0.2473966625775561,0.2677835057259057,0.233405782210912,0.1947819747308687,0.1541332381627503
38,9,examples/runs/seed_38/snapshots/grid_010.npy,0.984862603072294,0.2691868064980995,0.2693271827696362,0.2934985778471656,0.25501113237558,0.2073818746294553,0.1635919949452128
38,10,examples/runs/seed_38/snapshots/grid_011.npy,1.0759463867066097,0.2930014121112481,0.2954611321875831,0.3251071531602275,0.2785829710377947,0.2236604164657038,0.1762326117995567
38,11,examples/runs/seed_38/snapshots/grid_012.npy,0.9736095496853664,0.2626510367869425,0.2741555711631392,0.3001409093469407,0.2552961781089832,0.2092262217700427,0.1587130357004476
38,12,examples/runs/seed_38/snapshots/grid_013.npy,0.9188915352924448,0.2578168232552404,0.2638794333914968,0.2885666503135505,0.2454631992963487,0.2014251940266435,0.1496452805203546
38,13,examples/runs/seed_38/snapshots/grid_014.npy,0.9416804113080558,0.2737063825084156,0.270025648076023,0.2989730766322426,0.2531542566728761,0.2029705216027778,0.1525902414469164
38,14,examples/runs/seed_38/snapshots/grid_015.npy,0.957257998625899,0.2852605994902535,0.2737350507386175,0.3066342563128202,0.2595917523683583,0.2104894670396178,0.1546997959029132
38,15,examples/runs/seed_38/snapshots/grid_016.npy,0.9960687270726384,0.300367370347606,0.2840638407300703,0.3211035616722578,0.270541829202136,0.2170158566497096,0.1605324255902918
38,16,examples/runs/seed_38/snapshots/grid_017.npy,1.0230998474605637,0.3146802460306405,0.2932544350039439,0.3339762969551382,0.2801081744110426,0.2213739034959604,0.1655257522274924
38,17,examples/runs/seed_38/snapshots/grid_018.npy,1.0666859118629697,0.3355961930292235,0.3105274886330685,0.3562273665936971,0.2967183838203737,0.2285050035399604,0.1738321312841403
38,18,examples/runs/seed_38/snapshots/grid_019.npy,1.0592529912364517,0.3404738192760904,0.3138882323289316,0.3630231066274124,0.2994822366299521,0.227630846611076,0.1743507110096558
38,19,examples/runs/seed_38/snapshots/grid_020.npy,1.0372647751047224,0.3400036066654147,0.3133419827906817,0.3632396889014562,0.2998935614545225,0.2268385751983608,0.1721465422314628
38,20,examples/runs/seed_38/snapshots/grid_021.npy,1.0330646992783827,0.3471162106984969,0.3145175188805226,0.3673645707686079,0.2983474460515514,0.2288767359868889,0.1727278147502059
38,21,examples/runs/seed_38/snapshots/grid_022.npy,1.044712565919513,0.3645118013211451,0.3211076659355373,0.3764032228353501,0.3032374063531748,0.2296961105418388,0.1765545286271908
38,22,examples/runs/seed_38/snapshots/grid_023.npy,1.0662094634375672,0.3860558616741893,0.3280823706988742,0.3885104172147787,0.3111480538165626,0.2341048948936339,0.1822515280806711
38,23,examples/runs/seed_38/snapshots/grid_024.npy,1.066824286886738,0.3993056910793185,0.3308407591770189,0.3945448001350257,0.3136329234182032,0.2341309028976997,0.184530645675775
38,24,examples/runs/seed_38/snapshots/grid_025.npy,1.1033703627154512,0.4302908994898572,0.346216064929199,0.4142102087823223,0.3289629802731592,0.2432343462429396,0.1935791607743077
38,25,examples/runs/seed_38/snapshots/grid_026.npy,1.1148640535090448,0.4480741370467768,0.3543788439936801,0.4255590138005133,0.3359004859582289,0.2462515123871115,0.1981180911676941
38,26,examples/runs/seed_38/snapshots/grid_027.npy,1.137833545270036,0.4698019899215701,0.366051267519116,0.4418053842205756,0.34595341607193,0.2516931256848534,0.20466837959293
38,27,examples/runs/seed_38/snapshots/grid_028.npy,1.158298090608966,0.4901859932009146,0.3770489280935182,0.4573253629253575,0.3553045651253383,0.257714568329656,0.2109582911480903
38,28,examples/runs/seed_38/snapshots/grid_029.npy,1.160833170671478,0.5052450015234345,0.3821240857339923,0.465828382799858,0.3609987004736721,0.2596674793333702,0.2144486909767936
38,29,examples/runs/seed_38/snapshots/grid_030.npy,1.1682626948593131,0.5261294076491231,0.3882621340472841,0.475676151686729,0.368269450550185,0.2608383453601499,0.2192690909443651
38,30,examples/runs/seed_38/snapshots/grid_031.npy,1.1920255713743666,0.5566777790668078,0.3984954828365565,0.4925523427874422,0.380024517416957,0.2663802067724992,0.2275321639846048
38,31,examples/runs/seed_38/snapshots/grid_032.npy,1.2043488226331989,0.5842771889503126,0.4075603370254459,0.5051763167180908,0.3883590563521071,0.2702634425445172,0.2341529583871488
38,32,examples/runs/seed_38/snapshots/grid_033.npy,1.236112375145766,0.6192219335642873,0.4218998653796323,0.5262742274762848,0.4024408739153823,0.2778258824052534,0.2443756356478086
38,33,examples/runs/seed_38/snapshots/grid_034.npy,1.2603918861525627,0.6516342027218801,0.4332498296701638,0.5453430433091373,0.4156621342119943,0.2848001198024066,0.2536621724079197
38,34,examples/runs/seed_38/snapshots/grid_035.npy,1.2562262970782168,0.6685351146627819,0.4372195932005874,0.5525198564568612,0.4208263525000313,0.2864693855135314,0.2573460409010576
38,35,examples/runs/seed_38/snapshots/grid_036.npy,1.264009633388431,0.6939318295613215,0.4466359111993933,0.5651952443874073,0.4292249222063337,0.2909290476714526,0.2636850156946172
38,36,examples/runs/seed_38/snapshots/grid_037.npy,1.27011801582927,0.7200196760061112,0.4558819699419617,0.5776339384773309,0.4372759659563378,0.2943098974441965,0.2699301931856145
38,37,examples/runs/seed_38/snapshots/grid_038.npy,1.2900814625372083,0.7557675500328934,0.4691455907765368,0.5972229815730525,0.4506338321836614,0.3010857707535175,0.2794633665844576
38,38,examples/runs/seed_38/snapshots/grid_039.npy,1.306282456281609,0.7885100519145619,0.48151413813647,0.615783792115589,0.463036712593595,0.3078763602015398,0.2883056548767967
38,39,examples/runs/seed_38/snapshots/grid_040.npy,1.3144051039300733,0.8187295791980371,0.4913511252938666,0.6312146071504557,0.4734710120270922,0.3132187126651999,0.2958771368224742
38,40,examples/runs/seed_38/snapshots/grid_041.npy,1.3208511842584425,0.8484453678252953,0.501152963636834,0.6467618520482076,0.484371505529202,0.3184293284742779,0.3032457349588235
38,41,examples/runs/seed_38/snapshots/grid_042.npy,1.330747375596807,0.8829807375376547,0.5125973823934151,0.6649748260279663,0.4965911529703635,0.3241927303592301,0.3119139564105063
38,42,examples/runs/seed_38/snapshots/grid_043.npy,1.3435735703832004,0.9180999635158898,0.5258133880333491,0.6853898354155363,0.5106546599083965,0.3313723263237763,0.3212446311275363
38,43,examples/runs/seed_38/snapshots/grid_044.npy,1.3440569879649022,0.948554217437934,0.5350089085314346,0.7003652934478726,0.5205133190484562,0.336097479367679,0.3283677390189809
38,44,examples/runs/seed_38/snapshots/grid_045.npy,1.347394553974196,0.981544933360737,0.5455541635819877,0.7173079913645227,0.531877350343294,0.341445570516321,0.3362682924538422
38,45,examples/runs/seed_38/snapshots/grid_046.npy,1.342988000829504,1.0100552146934358,0.553647955229326,0.7308276584487862,0.540999511292201,0.3454418517474771,0.3424551280205384
38,46,examples/runs/seed_38/snapshots/grid_047.npy,1.3340658242228547,1.0356801561539188,0.5599063931420498,0.7423607410270284,0.5488873530481386,0.3483862858003012,0.347511326631588
38,47,examples/runs/seed_38/snapshots/grid_048.npy,1.3209399621458842,1.060443371488696,0.5647712736716413,0.7519257150006798,0.5550408157513755,0.3503480153191006,0.3517389369522484
38,48,examples/runs/seed_38/snapshots/grid_049.npy,1.3088377441488204,1.0849959178227309,0.5698648873362891,0.7622745010715822,0.5618207719857733,0.3524828843893979,0.3559039182139581
38,49,examples/runs/seed_38/snapshots/grid_050.npy,1.2872682371672028,1.1018735900842738,0.5709136712032906,0.7669283078891868,0.5649018491832429,0.3521323176372603,0.3573365529486864
38,50,examples/runs/seed_38/snapshots/grid_051.npy,1.2690626613904046,1.1227649179959178,0.5731496874411662,0.7730824730336687,0.5687482853182875,0.3525314124716288,0.3595561562669974
38,51,examples/runs/seed_38/snapshots/grid_052.npy,1.2500933788958537,1.1422618286160189,0.5745399139183528,0.7783368089413035,0.5718632709615513,0.3525057679147589,0.3611773768923683
38,52,examples/runs/seed_38/snapshots/grid_053.npy,1.2295464890367185,1.1602730151481135,0.5748540406117529,0.782186467188807,0.5738863677658617,0.3517575950603562,0.3620484583505927
38,53,examples/runs/seed_38/snapshots/grid_054.npy,1.2067425214507983,1.176177132929351,0.5739218634591878,0.7840395052981144,0.5745018250926772,0.3501173272893162,0.3619323208917143
38,54,examples/runs/seed_38/snapshots/grid_055.npy,1.1843960235063946,1.1930553935194956,0.5717988975886211,0.78568514226837,0.5740848843976594,0.3484207354275759,0.3616349773576463
38,55,examples/runs/seed_38/snapshots/grid_056.npy,1.1608106862903813,1.2079707847877992,0.5688324980438072,0.7853311631920712,0.5733563085514806,0.3453672412233286,0.360494602449613
38,56,examples/runs/seed_38/snapshots/grid_057.npy,1.138876985646488,1.225878237088583,0.5663228162390103,0.785459964992232,0.5723898905233896,0.3422284858944204,0.3592985655157081
38,57,examples/runs/seed_38/snapshots/grid_058.npy,1.1170849426961835,1.2455817341423048,0.5629017079748149,0.7840353310956343,0.5705530299525732,0.338971563438515,0.3578290930342858
38,58,examples/runs/seed_38/snapshots/grid_059.npy,1.095810007444732,1.2615195317946528,0.5594657764798094,0.7827521810737634,0.5673910838055525,0.3359612356385118,0.3557759187866426
38,59,examples/runs/seed_38/snapshots/grid_060.npy,1.0749711937416626,1.2753681221736035,0.5556795677015097,0.7790884533468079,0.5641051440170683,0.3311465202140174,0.3535666664149663
38,60,examples/runs/seed_38/snapshots/grid_061.npy,1.0551097027560552,1.2944966366855553,0.5503438749514695,0.775100869849277,0.5614848361954233,0.3266674385478125,0.3510533737213112
38,61,examples/runs/seed_38/snapshots/grid_062.npy,1.0369278179733563,1.3117344763939198,0.5427103420558259,0.7677317085785975,0.5586902227790319,0.3201201742673293,0.3485609762169039
38,62,examples/runs/seed_38/snapshots/grid_063.npy,1.019201276080851,1.330375157310526,0.5371321124692259,0.7591587113433031,0.5503544848604249,0.3174625472255079,0.3452526203406394
38,63,examples/runs/seed_38/snapshots/grid_064.npy,1.002574307995578,1.3460031982397993,0.5365501568639135,0.7521608224905996,0.5399996963921173,0.3110801779190144,0.3422357821890369
38,64,examples/runs/seed_38/snapshots/grid_065.npy,0.987835380419643,1.353910998006748,0.5271438062741856,0.740675904015139,0.5341246614082946,0.3094498450973107,0.3396558630073791
38,65,examples/runs/seed_38/snapshots/grid_066.npy,0.9730679908528316,1.3615119067518515,0.5239779850090752,0.7346878544527938,0.5264404840536219,0.3076201223229443,0.3359990544323331
38,66,examples/runs/seed_38/snapshots/grid_067.npy,0.9591868146035276,1.3659969500300653,0.5210796467077707,0.722499947337712,0.5160073756058735,0.3041937920334081,0.3328080421923957
38,67,examples/runs/seed_38/snapshots/grid_068.npy,0.9454901451400612,1.3756049985177177,0.5156556335753156,0.7150185574065907,0.5114668754244391,0.2972257783778414,0.3289944797703446
38,68,examples/runs/seed_38/snapshots/grid_069.npy,0.9324360970292132,1.3823375525752304,0.5093082352079417,0.7070234120542133,0.5030981410783808,0.292130827310359,0.3247284053306846
38,69,examples/runs/seed_38/snapshots/grid_070.npy,0.9202295055058868,1.384971916374137,0.5092370547417269,0.6964293676028587,0.4894950179428737,0.2942131161889577,0.3210521841663683
38,70,examples/runs/seed_38/snapshots/grid_071.npy,0.9071733131877904,1.384576756840846,0.5087930247466239,0.6977466134038656,0.4853535972660023,0.2884233827200604,0.3163759170138541
38,71,examples/runs/seed_38/snapshots/grid_072.npy,0.8950851706479953,1.3916285146270897,0.513298402437656,0.6905807837718396,0.4746124417051711,0.2858048205790846,0.3112028446958544
38,72,examples/runs/seed_38/snapshots/grid_073.npy,0.884174324718991,1.3927170260272277,0.5101187384150503,0.6801487589910349,0.4611272276165189,0.2853875050787463,0.3064237019445452
38,73,examples/runs/seed_38/snapshots/grid_074.npy,0.873718671433781,1.3725351563040866,0.5183084282475056,0.6812931835096239,0.4436253153481683,0.2791923277037204,0.3018173588933736
38,74,examples/runs/seed_38/snapshots/grid_075.npy,0.8643378364082122,1.3601329677975464,0.5189340857314664,0.6685651409502887,0.4321829422615362,0.278330266366471,0.2970519492848643
38,75,examples/runs/seed_38/snapshots/grid_076.npy,0.854508743175764,1.3631437270066724,0.5053906842717526,0.6608207269837894,0.4419407922578025,0.268145022797939,0.2916630349911602
38,76,examples/runs/seed_38/snapshots/grid_077.npy,0.846373448606289,1.361232900779972,0.4789297045615709,0.6427451410832243,0.4420773447281878,0.2610218860857506,0.2875391808674654
